id_comment,text,parentId,publishedAt,totalReplyCount,videoId,videoTitle,ChannelSource,VideoPublication,empathy,humor,macabre,context,misogyny,intersectionality,aggressiveness,Responsibility,target,intersectionality_notes,aggressiveness_perpetrator,aggressiveness_victim,aggressiveness_social,aggressiveness_media,aggressiveness_rape,resp_perpetator,resp_victim,resp_social,resp_media,resp_rape
UgxxJVXOgWrvK20XbGp4AaABAg,"Questo aveva una fissazione morbosa verso questa pornostar ,perché questi uomini considerano queste donne oggetto o buchi ,così nella fantasia di questo malato ha creato la sua marcaba fantasia erotica, ci è riuscito ,questo è il movente .",,2022-04-07T12:32:48Z,1,https://www.youtube.com/watch?v=1o9la2VJ1VA,#N/A,#N/A,#N/A,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgzhNaeelKdf8PWs5gp4AaABAg,Di quanti litri era il congelatore,,2022-03-29T18:50:46Z,1,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,1,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwykAzHVz0d2c8hMnZ4AaABAg,"Che atrocità,che delitto assurdo povera cara ragazza che tu possa vegliare da lassu' sul tuo amato bimbo e la tua famiglia ora distrutta dal dolore,R.I.P.  dolcissima Carol🙏😥🙏😥",,2022-08-10T10:17:14Z,0,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugwf2ZXwi0Pbk0dNRXB4AaABAg,Che schifo.....che orrore ....assassino,,2022-04-01T16:58:11Z,0,https://www.youtube.com/watch?v=fcONgLftq0w,Fatta a pezzi dal vicino il massacreo nascosto,Storie Italiane - Rai,31/03/2022,1,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwgAQ84g3kzCLUPNvd4AaABAg,Quando girava i video hsrd non pensava al figlio? E quando andava con altri uomini?  Pero condanno senzs scusanti il mostro maledetto che ha fatto questo!!,,2022-04-09T13:17:45Z,10,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,1,1,1,singolo,wrk,1,0,0,0,0,1,1,0,0,0
UgzVDQkS6_8TxrAeelt4AaABAg.9_bC6Eeqdr89_e_Uuf-UIm,"<USER> Non riusciamo a capirci!
Provo così: avere una famiglia unita non è  strano,È NORMALE!
Il problema è che ci sono realtà diverse dalla normalità. Sarò poco romantico e molto pragmatico, ma le famiglie del MULINO BIANCO sono rare e comunque non così comuni.",UgzVDQkS6_8TxrAeelt4AaABAg,2022-04-10T23:15:48Z,,https://www.youtube.com/watch?v=Sbq51XhqDAI,#N/A,#N/A,#N/A,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyETk0OKS_l_Y-LOPh4AaABAg,Si certo..adesso dirà al suo avvocato che si e suicidata.,,2022-04-02T13:01:04Z,0,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwiWkA86bx-K9xvI5d4AaABAg.9_MQJOyuEtW9d-2pDAiBsv,"beh oddio in questo caso vista l'abbondante produzione di video di sesso anale, orale e perversioni sessuali come farsi orinare addosso, abbiamo una conoscenza anatomica approfondita, quindi anche noi conosciamo a fonda questa pervertita che ha concluso la sua carriera così prematuramente",UgwiWkA86bx-K9xvI5d4AaABAg,2022-07-02T20:59:05Z,,https://www.youtube.com/watch?v=s8rVOXL9N4M,"Carol Maltesi fatta a pezzi dal compagno, una vicina: ""Non li ho mai sentiti litigare""",Alanews,2022,0,1,0,1,,1,1,0,singolo,wrk,0,1,0,0,0,0,0,0,0,0
Ugy19UTtwTKOYoiiQFN4AaABAg,Che tristezza,,2022-03-30T19:13:46Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugw-46hOATzTvTELYNd4AaABAg,Fontana hai del culo che non sono io uno dei genitori.,,2022-04-09T06:48:12Z,0,https://www.youtube.com/watch?v=H_OC2fo_n5c,#N/A,#N/A,#N/A,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgzP6Fr1gbKtrRTRkdF4AaABAg,Certo e proprio un assassino ..e tardi x pentirsene ..bisognava pensarci prima ..che diritto avevi di toglierle la vita,,2022-08-04T08:52:23Z,0,https://www.youtube.com/watch?v=_fdoY4KviOg,"Carol Maltesi, dolore di papà e primi rimorsi dell'assassino",Storie Italiane - Rai,07/04/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwO_rJ5sc2s-HIzJIB4AaABAg,"In questi amori tossici le femmine non sono vittime,se la cercano!!",,2022-04-05T04:29:17Z,0,https://www.youtube.com/watch?v=58EYEWKRZUk,"Omicidio Carol Maltesi, il racconto dell'orrore",La Vita in Diretta - Rai,01/04/2022,0,0,0,1,,0,0,1,gruppo,,0,0,0,0,0,0,1,0,0,0
UgwnXtyJ7f9D4Wp-FRJ4AaABAg,ma sto schifoso una foto senza occhiali non l hanno trovata?,,2022-05-10T17:38:01Z,0,https://www.youtube.com/watch?v=hxLKUXyL2EQ,Omicidio Carol Maltesi: i tre mesi dell'orrore del killer,Ore 14 - Rai,31/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugxqw-uzbLBXnDdBrGl4AaABAg.9_HPD_HvHbV9kTyeEw-CFW,Da un mondo senza fede ci può aspettare solo il peggio.,Ugxqw-uzbLBXnDdBrGl4AaABAg,2023-01-04T20:50:06Z,,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugx7c1MgsH2zNAhJxgp4AaABAg,"Devi pagare,il carcere è pochissimo per quello che hai fatto",,2022-04-02T15:42:54Z,1,https://www.youtube.com/watch?v=hxLKUXyL2EQ,Omicidio Carol Maltesi: i tre mesi dell'orrore del killer,Ore 14 - Rai,31/03/2022,0,0,0,1,,0,1,1,,,1,0,0,0,0,1,0,0,0,0
UgzXTDjVz3mAUt4iA8d4AaABAg,Cavolo però potevano almeno cercarla,,2022-04-28T15:07:06Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,0,1,0,0
UgwVw3-F6vxviYlijNx4AaABAg,Il delitto è che zelig ha permesso una serata con questo qui che non fa ridere a nessuno,,2022-04-02T19:13:39Z,1,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,0,0,1,0
UgxBAKMlPLC_fGDojKN4AaABAg.9_JbSiZ0zbE9_TVBa07Dvo,"<USER> ho solo fatto un appunto sull'altra storis, niente di più,magari non sarebbe successo tutto questo se l'uomo che amava avesse avuto più palle",UgxBAKMlPLC_fGDojKN4AaABAg,2022-04-06T06:38:35Z,,https://www.youtube.com/watch?v=1V9PEfrAy6Y,Omicidio Carol Maltesi: l'interrogatorio di Davide Fontana,Ore 14 - Rai,30/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,0,0,1,0,0
UgwUnwX23_Z68bqvfFl4AaABAg.9_PyjMzrAYf9ctxrJqGv-U,Lei non faceva nulla di male e lui non c’entra col mondo del porno,UgwUnwX23_Z68bqvfFl4AaABAg,2022-06-30T12:11:30Z,,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugxj9Ebf1f92oxEHlrl4AaABAg,"Torno a dire che per le giovani mamme in difficoltà non ce alcun  sostegno Già Non aveva con sé il figlio in condivisione con padre 
Che tragedia grande R i p",,2022-03-29T19:58:54Z,2,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyG-Lwc4fQ38a5uZ-N4AaABAg.9_EPQVr-1mD9_Ewf7yJAi_,"<USER> Be'...però scusa....non credo che una persona sana di mente, si metta a uccidere le persone perchè vede altre farlo...che significa? non ha senso....riguardo il proibire la pornografia.....be'....sicuramente viviamo un'epoca ipersessualizzata....iperpornografica e questo non va bene. sì bisognerebbe iniziare a proibirla",UgyG-Lwc4fQ38a5uZ-N4AaABAg,2022-03-31T14:58:48Z,,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
Ugyb4U5t6JyWGdZb2Jh4AaABAg,Il cervello sempre piu' grande ma vuoto,,2022-03-31T16:35:54Z,0,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwaZay7ktrZL9gkrBR4AaABAg,Che fine orrenda...povera ragazza...mi dispiace tanto...ha avuto un destino infame e crudele!! Povero figlio che nn ha più la mamma😟🥺😠😤,,2022-03-30T08:44:12Z,7,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwsWmIr-el-09UPFlV4AaABAg,"Matano con l'ultima frase mostra tutto il suo bigottismo e dimostra come l'apertura tanto sbandierata dalla Rai di questi ultimi anni sia una pura patina: si lamenta che i giornali abbiano scritto che faceva porno come se avessero dato un giudizio, ma caro Matano, quella è semplicemente una citazione del suo lavoro come si fa per qualsiasi morte, che sia quella di un'infermiera o di un'insegnante.
Il giudizio negativo ce lo hai visto tu perché in realtà ce lo hai dentro, lei faceva quel lavoro e non si vergognava di dirlo, a te dà fastidio perché questo caso ti ha costretto ad utilizzare la parola ""porno"" su Rai 1, ipocrita!",,2022-04-03T02:09:58Z,1,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,1,0,,,0,0,0,1,0,0,0,0,0,0
UgwDJ_v-34t6ZagsgC14AaABAg,Poi comunque i vicini di casa ci sono solo x spettegolare ….,,2022-03-31T17:33:24Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugy0THOt-0Mt8rSUx_R4AaABAg.9_UGjQd0NBb9bK_Eapt2JV,"La stessa morte, identica, senza sacchetto in testa",Ugy0THOt-0Mt8rSUx_R4AaABAg,2022-05-22T12:32:18Z,,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgxBtfYA-2AQn5VYwsR4AaABAg.9_XjRluat2Q9_auw5KzfY0,Ha detto solo quello che secondo lei era la sua impressione non capisco questi attacchi gratuiti cosa doveva dire le cazzate che stava bene economicamente che era vestita sexy ??,UgxBtfYA-2AQn5VYwsR4AaABAg,2022-04-09T13:06:11Z,,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyxR6zhBn37eEQ3Eth4AaABAg,Sta tizia non mi convince.....,,2023-07-25T08:24:53Z,0,https://www.youtube.com/watch?v=Sqpt72m0cj4,"Carol Maltesi, uccisa e fatta a pezzi nel bresciano: la testimonianza della vicina di casa",AGTW,2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyKnH9QvjY8rpuqlg14AaABAg.9_IFfXq91e-9_WH0CSEVf7,"<USER> è proprio questo il punto. Gli psicopatici sono persone in apparenza lucide, in realtà degli abilissimi manipolatori",UgyKnH9QvjY8rpuqlg14AaABAg,2022-04-07T08:32:25Z,,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgzV2TbZFPSp_TGGhM94AaABAg.9_XLZ2wKyVN9_aulmTeszm,Era la sua impressione evidentemente era così non poteva dire che era straricca cosa doveva dire le puttanate?,UgzV2TbZFPSp_TGGhM94AaABAg,2022-04-09T13:04:46Z,,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxDDuxI577jTuylAf54AaABAg,Piccola creatura di Dio riposa in pace e che gli angeli ti cullino,,2022-04-13T14:20:36Z,0,https://www.youtube.com/watch?v=BhjGZamQq1w,Orrore nel Bresciano: ritrovato cadavere di donna smembrato,Ore 14 - Rai,21/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxSayWFXsYSTtXf-MV4AaABAg,Che imbarazzo sta Rai!,,2022-03-31T13:52:17Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,1,0,,,0,0,0,1,0,0,0,0,0,0
UgxM-n8VwCos1JVRjll4AaABAg.9_Ywk8uT5AU9_bNU3Dttto,E qual è il problema? La pornografia è una scelta e un qualcosa a 360° che non lede nessuno. Se non piacciono certi film non li si guarda ma chi li interpreta non ha più o meno diritto alla vita di chi non li interpreta,UgxM-n8VwCos1JVRjll4AaABAg,2022-04-09T17:24:22Z,,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxDZUwDnQXoU-dEWkh4AaABAg,"secondo il mio modesto parere l'omicida è semplicemente un fallito nella vita e molto facilmente ancora di più nei confronti dell'altro 
sesso. e comunque sempre secondo il mio parere dovrebbero essere ben altri i valori da ricercarsi e non sono quelli che ricercavano 
entrambi...",,2022-03-29T15:34:23Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
Ugyvdwf8S3Itx2moBEZ4AaABAg,"Rispetto per i morti, ma per piacere non ne fate una Santa Maria Goretti. 
Io prego che il Signore abbia pietà della sua anima. 🙏",,2022-06-06T20:01:44Z,3,https://www.youtube.com/watch?v=wmAqadplVmY,#N/A,#N/A,#N/A,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgySpmvv_q0Xi8aAc-d4AaABAg,Niente carcere per cuesto mostro ma' la' la' sedia eleyrica pero' con la' corrente unpo' bassa per farlo sofrire tutto il giorno seduto ayremare emorire',,2022-05-05T19:54:37Z,0,https://www.youtube.com/watch?v=vTSuzkYCG5U,"Carol Maltesi, parla l'amica: ""Davide cancellò le foto coi tatuaggi""",Ore 14 - Rai,31/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugyt2H_SdEFa0a12NZl4AaABAg,"Mamma mia povera piccola, riposa in pace mamma mia lei che parlava di violenze sulle donne e adesso non c'è più oddio 😭😭😭 Veramente ho il cuore che mi si è congelato il cuore e aveva anche un foglio, povero bambino😭😭😭😭",,2022-04-01T22:11:03Z,8,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyYtRV4kD1cVu3XcPd4AaABAg,Povera ragazza 🙏❤️🌹,,2022-03-29T17:17:44Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugwlwaer6jKz_3wIKFh4AaABAg,Avere relazioni del genere !!!!! Queste tragedie si possono evitare  ..... Vado ha lavorare anche a servizio ..... Piuttosto,,2022-03-31T15:47:25Z,21,https://www.youtube.com/watch?v=1V9PEfrAy6Y,Omicidio Carol Maltesi: l'interrogatorio di Davide Fontana,Ore 14 - Rai,30/03/2022,0,0,0,1,,0,0,1,tie,,0,0,0,0,0,0,1,0,0,0
Ugz3865a_FOc32485v54AaABAg,"Che schifo... che bassezza... che sciacallaggio per fare ascolti tra gente morbosa... non parlo solo di questo caso, ma di tutti gli analoghi episodi e anche in altre trasmissioni simili sempre della rai o di altre.

E inoltre il solito analfabetismo di chi scrive i titoli qui su YT... ma dove l'avete la dignità? Già che si sa come si assume da sempre... ""in famiglia""... anche se uno magari è analfabeta totale... in questo caso tra l'altro c'è una rima spero involontaria, visto che non c'è ovviamente nulla da ridere su fatti del genere.",,2023-01-21T11:41:58Z,0,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,,0,1,1,,,0,0,0,1,0,0,0,0,1,0
Ugzyfz3m_HOyczsfcfB4AaABAg,"Io quando piango per un dolore forte e vero mi escono fiumi di lacrime, è umanamente impossibile piangere a secco, se non per finta.",,2022-06-17T13:24:18Z,0,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,0,1,0,,,0,0,1,0,0,0,0,0,0,0
UgwY4rftylCfg0NbpMZ4AaABAg,Che tristezza....nessuno che denuncia la  scomparsa ....,,2022-03-30T16:20:04Z,0,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugx8drjqu2M4TxfsS7R4AaABAg.9_AWPyo_tKl9bXCHnuBxGp,"<USER> non gli piacciono quei films?????????????????????????
Lui vive per quei films! Si sega da mattina a sera davanti ai pornazzi ma, essendo un moralista e ipocrita del caxxo, deve fare queste sceneggiate per mettere a posto la sua lurida coscienza!!!!!!",Ugx8drjqu2M4TxfsS7R4AaABAg,2022-05-27T10:13:09Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugyok8Af2HFDWaRNT6x4AaABAg.9Zqs5LIEPe79Zt16hf9qU8,È molto probabile. Che riposi in pace,Ugyok8Af2HFDWaRNT6x4AaABAg,2022-03-22T17:23:52Z,,https://www.youtube.com/watch?v=BhjGZamQq1w,Orrore nel Bresciano: ritrovato cadavere di donna smembrato,Ore 14 - Rai,21/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwQ1VwAt9xkSrBUjkh4AaABAg.9_gaELhvNOY9a4vB-uwJWh,<USER> si infatti lavorava in bancaaa. Ma faceva ANCHE il porno attore amatoriale. Cioè per divertimento e senza agenzia ( a differenza di lei). Ma questo cambia qualcosa?? No. La povera ragazza è innocente e non merita di essere giudicata. Quindi discutiamo sul nulla. Era quello che stavo cercando di dire fin dal primo messaggio.,UgwQ1VwAt9xkSrBUjkh4AaABAg,2022-04-21T14:04:49Z,,https://www.youtube.com/watch?v=_fdoY4KviOg,"Carol Maltesi, dolore di papà e primi rimorsi dell'assassino",Storie Italiane - Rai,07/04/2022,1,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwnGzItSvxPN8r8k3d4AaABAg,Non si può rinunciare a trovare un lavoro normale per vivere ma ci vuole la borsa firmata il vestito da boutique non del mercato e si fa la vita da schifo  il cell di Apple da mille euro e che poi trovi lamorte per mano di un pazzo che faceva il magnaccia alle sue spalle,,2022-03-31T07:05:45Z,5,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,1,singolo,,0,0,0,0,0,1,1,0,0,0
UgxrVCSG4gwaalhQ6PJ4AaABAg,Mamma di Carola la tua figliola era meravigliosa le chiaccherare falle fare alle persone ignoranti ti sono molto vicina,,2022-03-31T18:37:17Z,1,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwvFp_T4Y1rkvB4gm94AaABAg.9_F8X5ggi7t9aVIWxt0tSc,E poi le case private sono meno sicure dei set di film a luci rosse,UgwvFp_T4Y1rkvB4gm94AaABAg,2022-05-01T19:57:46Z,,https://www.youtube.com/watch?v=fcONgLftq0w,Fatta a pezzi dal vicino il massacreo nascosto,Storie Italiane - Rai,31/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwM0SlCOd-KxewI0kJ4AaABAg,La mia oppinione.....( Buttate via  la   chiave. )......,,2022-03-31T19:39:42Z,0,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugxp9TuVPhAISRsE3pF4AaABAg,Sia fatta  giustizia,,2022-04-01T05:23:19Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgxOOK34r31FuoCfuGF4AaABAg.9jOi0eh9XB_9k-DSjY_B6s,Anche se fa rabbia tanta rabbia meglio non istigare alla violenza...altrimenti ci sarà uno spargimento d sangue infinito!! Ci penseranno i magistrati ha non farlo  uscire più....,UgxOOK34r31FuoCfuGF4AaABAg,2022-12-23T22:11:45Z,,https://www.youtube.com/watch?v=N4EJX_cR7sg,#N/A,#N/A,#N/A,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxQ9r1cBzMxSDCKOjJ4AaABAg,"Una ragazza sola che purtroppo ha incontrato un folle , che ha fatto a pezzi la sua vita.",,2022-03-30T17:02:01Z,0,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,0,0,0,1,,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwqEw5I9ZYkAhtjGr54AaABAg.9_Zv3K-Kut29jBqS39n_ca,Lei non doveva giustificarsi se le piaceva quel lavoro: non c’è nessuno tra il porno e l’omicidio,UgwqEw5I9ZYkAhtjGr54AaABAg,2022-12-03T23:20:41Z,,https://www.youtube.com/watch?v=vTSuzkYCG5U,"Carol Maltesi, parla l'amica: ""Davide cancellò le foto coi tatuaggi""",Ore 14 - Rai,31/03/2022,0,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgybKnYZX2jBoqG-wdd4AaABAg,SPERO CHE IN CARCERE TROVI PANE PER I SUOI DENTI. GLIELO AUGURO DI VERO CUORE,,2022-04-01T13:47:36Z,1,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgxUBckmvPVE8LQKMQ94AaABAg,"Ho letto ieri su l'eco di bergamo ho i brividi come si fa uccidere cosi ,ricordo la coppia albanese fatta a pezzi dalla nuora dopo 4 anni hanno trovato le valigie ,😭😭😭",,2022-03-24T12:23:18Z,0,https://www.youtube.com/watch?v=BhjGZamQq1w,Orrore nel Bresciano: ritrovato cadavere di donna smembrato,Ore 14 - Rai,21/03/2022,0,0,1,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugzs6U0K-_nBinrxTll4AaABAg,E inutile girarsi intorno bisogna mettere la pena di morte per chi commette questi macabri atti da macellaio,,2022-03-31T12:28:05Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,0,0,0,1,,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgyYLngcXE8eTHvb22Z4AaABAg.9_A-PinEtcj9aVDZL3BxDi,"<USER> ha scritto la verità la signora, il diritto alla vita non è meritocratico e la maggior parte delle vittime non è un’attrice porno il che dimostra che non è più o meno probabile in base a come ci si veste, ci si comporta e a quale professione si svolge fare questa fine",UgyYLngcXE8eTHvb22Z4AaABAg,2022-05-01T19:14:25Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyUVfoD3MPwTH0vDhd4AaABAg,Che schifo 🤢,,2023-07-25T08:51:24Z,0,https://www.youtube.com/watch?v=58EYEWKRZUk,"Omicidio Carol Maltesi, il racconto dell'orrore",La Vita in Diretta - Rai,01/04/2022,1,0,0,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxsToCqJg0xkTigdIV4AaABAg,"Pentimento?
Forse è pentito che il delitto mostruoso che ha messo in atto, ha sporcato il suo "" cappottino "" narcisistico, possessivo e non è riuscito a farla franca. La messa in scena di quello che è riuscito a fare dopo dimostra tutta la progettualità organizzata, infame e meschina.  Non solo che ha tolto la vita a una persona, ma si è impossessato anche dei pensieri, quindi della vita dei famigliari, facendo credere che tutto andasse bene. 
Non ci deve essere spazio per ulteriori  parole di questo individuo, all in fuori dell' aula di un tribunale, per non offendere un secondo in piu i sentimenti dei parenti della ragazza.",,2022-04-07T18:06:33Z,5,https://www.youtube.com/watch?v=H_OC2fo_n5c,#N/A,#N/A,#N/A,0,0,0,1,,0,1,1,,,1,0,0,0,0,1,0,0,0,0
